x-axis,y-axis,precipitation,air_temp,ocean_temp,ocean_salinity,ice_mask
-243200,608000,53.2705574036,231.366699219,271.889953613,8.2848739624,2.0
-121600,608000,48.0271072388,226.548416138,271.956573486,8.19341087341,2.0
0,608000,38.3210983276,223.024505615,272.017974854,8.10349941254,2.0
121600,608000,31.3616313934,220.915237427,272.081970215,8.01166629791,2.0
243200,608000,28.6283378601,222.457122803,272.152618408,7.98603630066,2.0
364800,608000,30.9913349152,222.755935669,272.139984131,7.93457221985,2.0
486400,608000,33.6305847168,220.01763916,272.169616699,7.94805669785,2.0
608000,608000,26.7659816742,216.976806641,272.191009521,7.99389505386,2.0
729600,608000,19.8255157471,214.203491211,272.20513916,8.0646944046,2.0
851200,608000,21.0231571198,213.135391235,272.211517334,8.14796447754,2.0
972800,608000,29.7403621674,216.42338562,272.20904541,8.22562408447,2.0
1094400,608000,47.9582366943,221.62953186,272.195709229,8.27179718018,2.0
1216000,608000,67.4310073853,227.243347168,272.172363281,8.24819469452,2.0
1337600,608000,80.7982788086,231.436264038,272.083251953,8.07118320465,2.0
1459200,608000,92.9415588379,234.514038086,271.992523193,7.64652729034,2.0
1580800,608000,89.9846115112,239.25541687,272.002838135,6.76759576797,2.0
1702400,608000,81.7904052734,240.012878418,271.80355835,6.03792715073,2.0
1824000,608000,89.4319229126,243.301544189,271.806610107,8.79521942139,2.0
1945600,608000,109.398269653,244.451721191,271.938293457,15.518406868,2.0
2067200,608000,196.056777954,247.346206665,271.879211426,8.26873111725,2.0
2188800,608000,364.313873291,257.555450439,271.590148926,30.4354686737,4.0
2310400,608000,468.208587646,259.650817871,271.980224609,22.0622081757,4.0
2432000,608000,479.562530518,260.28515625,272.017944336,15.1257429123,4.0
2553600,608000,512.026062012,261.110748291,272.504699707,11.3829259872,4.0
2675200,608000,571.543701172,263.0262146,272.805847168,9.53788757324,4.0
2796800,608000,627.285888672,265.546203613,273.14541626,8.58324337006,4.0
2918400,608000,689.720153809,267.464111328,273.380432129,8.02101707458,4.0
3040000,608000,743.070861816,268.195678711,273.421905518,7.70076227188,4.0
-3040000,486400,828.106506348,273.986450195,274.327789307,17.0200080872,4.0
-2918400,486400,826.789733887,273.691467285,274.314239502,16.9058704376,4.0
-2796800,486400,798.536804199,273.18560791,274.479919434,17.0245800018,4.0
-2675200,486400,737.890319824,272.028564453,274.094329834,16.818189621,4.0
-2553600,486400,705.599609375,270.919891357,273.677368164,16.7973842621,4.0
-2432000,486400,687.701843262,269.923156738,273.285705566,16.9670753479,4.0
-2310400,486400,682.320007324,268.741516113,272.935058594,17.0812969208,4.0
-2188800,486400,707.678894043,267.503143311,272.704742432,16.4210700989,4.0
-2067200,486400,746.426269531,266.32119751,272.480041504,15.6646299362,4.0
-1945600,486400,693.145141602,264.346405029,272.193328857,16.1402816772,3.99590396881
-1824000,486400,845.520141602,262.1355896,271.684234619,22.1751384735,2.98399996758
-1702400,486400,1100.7623291,256.745819092,271.453338623,18.4660873413,2.0
-1580800,486400,375.676818848,249.294052124,271.490020752,24.3522605896,2.0
-1459200,486400,338.849945068,247.29637146,271.405761719,12.8658304214,2.0
-1337600,486400,321.725341797,244.74697876,271.191192627,24.0800552368,3.0
-1216000,486400,261.961181641,242.923126221,271.142242432,26.2947731018,3.0
-1094400,486400,232.422073364,242.170593262,271.278503418,25.6856613159,3.0
-972800,486400,185.971984863,240.856491089,271.47869873,22.8698234558,3.0
-851200,486400,149.018310547,239.748504639,271.451782227,4.71839237213,1.88345599174
-729600,486400,118.147605896,239.211975098,271.522735596,12.5291795731,3.0
-608000,486400,98.5752944946,240.246871948,271.672790527,8.88504695892,2.0
-486400,486400,62.2799530029,238.282531738,271.698150635,7.527967453,2.0
-364800,486400,43.0352058411,234.272598267,271.809967041,8.00582790375,2.0
-243200,486400,33.2264289856,230.092193604,271.865753174,8.14840984344,2.0
-121600,486400,35.3728027344,225.768890381,271.921508789,8.12580108643,2.0
0,486400,30.8324050903,222.00743103,271.966491699,8.05205440521,2.0
121600,486400,29.2390327454,220.963378906,272.018585205,8.00011444092,2.0
243200,486400,32.9636230469,222.823928833,272.058685303,7.92229890823,2.0
364800,486400,31.1715335846,222.161239624,272.089569092,7.91548442841,2.0
486400,486400,25.0623779297,218.095870972,272.113433838,7.95027256012,2.0
608000,486400,23.9552707672,216.706802368,272.132385254,8.02227687836,2.0
729600,486400,21.6834640503,213.365524292,272.145233154,8.12428188324,2.0
851200,486400,21.2652721405,213.457778931,272.151611328,8.24592399597,2.0
972800,486400,30.7333278656,216.292327881,272.151397705,8.37428855896,2.0
1094400,486400,41.2945556641,221.506439209,272.144989014,8.4940328598,2.0
1216000,486400,61.2526359558,226.883926392,272.126342773,8.58563613892,2.0
1337600,486400,80.763710022,229.847412109,272.083374023,8.6246471405,2.0
1459200,486400,81.1158294678,233.310394287,271.939025879,8.62179756165,2.0
1580800,486400,101.834892273,236.648498535,271.949005127,8.72797393799,2.0
1702400,486400,92.8634719849,239.592758179,272.125366211,9.48111343384,2.0
1824000,486400,124.287025452,240.222183228,272.108673096,11.649643898,2.0
1945600,486400,128.232315063,242.067062378,272.127471924,14.6466703415,2.0
2067200,486400,243.229187012,244.224349976,272.102416992,19.1621589661,2.0
2188800,486400,380.917419434,248.861877441,272.135803223,34.3149833679,2.0
2310400,486400,179.113601685,256.831756592,272.593902588,21.836517334,-0.22976000607
2432000,486400,499.815704346,261.371490479,272.176177979,11.5767307281,4.0
2553600,486400,541.918395996,261.452056885,272.508728027,8.14991474152,4.0
2675200,486400,554.217590332,262.259857178,272.684082031,7.37201309204,4.0
2796800,486400,581.880310059,264.638061523,273.035217285,7.07709980011,4.0
2918400,486400,644.856628418,266.989135742,273.316772461,6.8298125267,4.0
3040000,486400,704.332397461,267.89666748,273.361175537,6.58705854416,4.0
-3040000,364800,829.390441895,274.067779541,274.329650879,17.9175262451,4.0
-2918400,364800,823.005310059,273.776489258,274.308258057,17.8242397308,4.0
-2796800,364800,812.367431641,273.385894775,274.349487305,18.0163173676,4.0
-2675200,364800,760.311523438,272.148162842,274.154571533,17.8633708954,4.0
-2553600,364800,717.472961426,270.859069824,273.733459473,17.9979496002,4.0
-2432000,364800,676.322937012,269.722442627,273.297454834,18.53424263,4.0
-2310400,364800,649.958068848,268.614959717,272.932220459,19.6300601959,4.0
-2188800,364800,649.076721191,267.526824951,272.69241333,21.8042736053,4.0
-2067200,364800,673.77947998,266.424285889,272.432830811,26.6258945465,4.0
-1945600,364800,757.952697754,265.364868164,272.246643066,35.0671844482,4.0
-1824000,364800,939.54675293,258.13861084,272.061035156,35.3708724976,1.9279999733
-1702400,364800,1008.44940186,251.270828247,271.651245117,34.9801330566,2.0
-1580800,364800,580.703857422,247.067382812,271.488616943,28.4319438934,2.0
-1459200,364800,422.329193115,245.878509521,271.405029297,2.94496440887,2.0
-1337600,364800,394.496368408,244.38508606,271.323028564,23.5470027924,3.0
-1216000,364800,305.254638672,242.841384888,271.267547607,20.4102478027,3.0
-1094400,364800,232.217453003,241.797592163,271.335571289,3.35401773453,1.95929598808
-972800,364800,217.997238159,240.809783936,271.41986084,18.2736492157,3.0
-851200,364800,197.744781494,241.419540405,271.484527588,10.1085166931,2.0
-729600,364800,164.045288086,241.86328125,271.54284668,9.19737625122,2.0
-608000,364800,79.8766708374,240.757797241,271.678466797,1.26044034958,1.95200002193
-486400,364800,48.6611709595,237.591033936,271.638885498,6.85699605942,2.0
-364800,364800,46.0161819458,233.601379395,271.696868896,7.97448015213,2.0
-243200,364800,45.0660362244,229.440567017,271.876678467,8.21300029755,2.0
-121600,364800,35.9944114685,226.065216064,271.922149658,8.17369842529,2.0
0,364800,30.2766551971,222.327026367,271.925170898,8.03381061554,2.0
121600,364800,31.6510105133,221.384017944,271.925018311,7.94170379639,2.0
243200,364800,30.6787986755,222.187667847,272.011871338,7.87942743301,2.0
364800,364800,23.4951477051,219.685287476,272.041046143,7.88581609726,2.0
486400,364800,20.8742675781,218.193191528,272.063781738,7.94494390488,2.0
608000,364800,22.2398033142,217.148895264,272.080810547,8.05083274841,2.0
729600,364800,19.1862354279,213.855422974,272.092712402,8.19567394257,2.0
851200,364800,20.0760059357,212.949539185,272.099456787,8.37095069885,2.0
972800,364800,26.7946949005,215.49420166,272.101104736,8.56883907318,2.0
1094400,364800,37.5121994019,220.102920532,272.100006104,8.78448295593,2.0
1216000,364800,66.5449295044,225.729812622,272.119415283,9.02341175079,2.0
1337600,364800,75.8314971924,227.376281738,271.818481445,9.21736907959,2.0
1459200,364800,76.414352417,230.793716431,272.007019043,9.58213615417,2.0
1580800,364800,71.7489852905,232.876739502,272.149993896,10.2198543549,2.0
1702400,364800,78.9336624146,233.682632446,272.166442871,11.2725839615,2.0
1824000,364800,102.801490784,234.673431396,272.180969238,13.0078229904,2.0
1945600,364800,109.723197937,236.882598877,272.213592529,15.3892297745,2.0
2067200,364800,152.104766846,239.506973267,272.268249512,18.579908371,2.0
2188800,364800,214.170928955,243.044067383,272.399505615,21.3706417084,2.0
2310400,364800,270.420898438,246.983459473,272.747131348,16.4485435486,2.0
2432000,364800,538.152709961,258.037750244,272.615783691,0.889708936214,3.0
2553600,364800,593.072998047,262.063171387,272.432128906,3.33234214783,4.0
2675200,364800,559.241943359,261.658538818,272.605407715,4.90853786469,4.0
2796800,364800,556.432067871,263.612976074,272.873596191,5.5701918602,4.0
2918400,364800,612.331176758,266.121124268,273.156890869,5.71440124512,4.0
3040000,364800,683.482788086,267.141937256,273.251983643,5.55603647232,4.0
-3040000,243200,832.767456055,274.166564941,274.305999756,18.5494537354,4.0
-2918400,243200,829.409362793,273.887176514,274.274200439,18.4605541229,4.0
-2796800,243200,829.570739746,273.480133057,274.222564697,18.6688346863,4.0
-2675200,243200,786.96105957,272.24319458,274.228027344,18.5469341278,4.0
-2553600,243200,745.175231934,270.760650635,273.768859863,18.7786102295,4.0
-2432000,243200,688.82244873,269.350799561,273.297454834,19.5603542328,4.0
-2310400,243200,648.097106934,268.092773438,272.906341553,21.2595233917,4.0
-2188800,243200,656.751037598,266.835235596,272.678070068,24.7871398926,4.0
-2067200,243200,719.153808594,265.487457275,272.358886719,32.4617614746,4.0
-1945600,243200,846.531188965,264.163848877,272.093658447,34.9860801697,4.0
-1824000,243200,1144.84155273,262.055419922,271.638214111,34.9877281189,3.64800000191
-1702400,243200,1087.30957031,250.186477661,271.686645508,35.0154762268,2.0
-1580800,243200,651.878173828,246.451461792,271.546417236,34.9778862,2.0
-1459200,243200,506.542175293,246.201416016,271.573669434,30.5573425293,2.0
-1337600,243200,476.9972229,244.380462646,271.524749756,9.37599086761,2.0
-1216000,243200,354.005493164,242.818130493,271.50177002,6.57774734497,2.0
-1094400,243200,266.444396973,242.732284546,271.546447754,6.00562763214,2.0
-972800,243200,255.646011353,245.198898315,271.479003906,17.339849472,2.15942406654
-851200,243200,216.175628662,243.534667969,271.523376465,10.1191673279,2.0
-729600,243200,171.240081787,243.085952759,271.567260742,10.1246776581,2.0
-608000,243200,109.609893799,240.333236694,271.695465088,8.79514884949,2.0
-486400,243200,76.2821960449,237.003250122,271.74331665,8.57896232605,2.0
-364800,243200,57.0739479065,232.489578247,271.771240234,8.66989612579,2.0
-243200,243200,51.035785675,228.097610474,271.742248535,8.48743438721,2.0
-121600,243200,46.3346138,225.071411133,271.904968262,8.26993560791,2.0
0,243200,34.4771690369,222.467636108,271.936309814,8.05417823792,2.0
121600,243200,32.3041725159,221.870513916,271.954986572,7.87726211548,2.0
243200,243200,25.355594635,220.667602539,271.957977295,7.81909942627,2.0
364800,243200,23.5598926544,218.991836548,271.99987793,7.83652114868,2.0
486400,243200,21.495470047,217.843200684,272.020385742,7.92498159409,2.0
608000,243200,21.303483963,217.297805786,272.035064697,8.0728187561,2.0
729600,243200,15.9786834717,214.496505737,272.046234131,8.27049160004,2.0
851200,243200,15.3478889465,213.485549927,272.053619385,8.51049232483,2.0
972800,243200,18.8512229919,213.94631958,272.056182861,8.78827190399,2.0
1094400,243200,30.4973201752,217.932388306,272.050842285,9.10461139679,2.0
1216000,243200,63.7648582458,222.850631714,272.019317627,9.46803188324,2.0
1337600,243200,67.3325958252,225.692352295,271.967559814,9.88763332367,2.0
1459200,243200,66.5931930542,228.153533936,272.122070312,10.4978904724,2.0
1580800,243200,64.832824707,229.23097229,272.167694092,11.2896604538,2.0
1702400,243200,69.7846069336,230.313964844,272.194488525,12.3881082535,2.0
1824000,243200,86.0698928833,231.136260986,272.234649658,13.8250494003,2.0
1945600,243200,93.9811859131,232.617004395,272.291564941,15.4633836746,2.0
2067200,243200,130.575637817,235.354690552,272.375518799,16.8716239929,2.0
2188800,243200,168.57258606,239.016815186,272.512512207,16.8273296356,2.0
2310400,243200,271.076629639,243.892166138,272.243804932,13.6029958725,2.0
2432000,243200,393.914672852,250.773208618,272.491027832,8.76829814911,2.0
2553600,243200,562.666320801,256.969451904,272.281097412,4.94763088226,3.37599992752
2675200,243200,582.190307617,261.377563477,272.433319092,3.12646389008,4.0
2796800,243200,555.543151855,262.860015869,272.725494385,4.56706666946,4.0
2918400,243200,597.087646484,265.09286499,273.016235352,4.98169946671,4.0
3040000,243200,661.571228027,266.311218262,273.124359131,4.87398910522,4.0
-3040000,121600,827.844482422,274.227020264,274.317230225,18.894826889,4.0
-2918400,121600,835.797302246,273.935974121,274.281311035,18.7932472229,4.0
-2796800,121600,845.587646484,273.519927979,274.242675781,18.9539699554,4.0
-2675200,121600,795.668518066,272.295959473,274.270812988,18.8224754333,4.0
-2553600,121600,737.552246094,270.628417969,273.828857422,19.0222759247,4.0
-2432000,121600,678.192932129,268.9425354,273.337188721,19.7309036255,4.0
-2310400,121600,635.96472168,267.415679932,272.910705566,21.252948761,4.0
-2188800,121600,644.311523438,265.910430908,272.552642822,24.1882972717,4.0
-2067200,121600,722.833007812,264.582092285,272.315246582,29.468919754,4.0
-1945600,121600,963.384765625,263.596893311,271.961669922,34.9785385132,4.0
-1824000,121600,1402.24975586,257.054077148,271.724853516,31.7083148956,2.91199994087
-1702400,121600,685.888305664,248.526260376,271.692565918,35.0174713135,2.0
-1580800,121600,582.93347168,246.080078125,271.588928223,34.9778900146,2.0
-1459200,121600,558.722045898,244.651351929,271.550720215,34.9778900146,2.0
-1337600,121600,486.357849121,243.954086304,271.52154541,35.0159606934,2.0
-1216000,121600,125.75491333,242.584350586,271.547637939,14.4405040741,2.0
-1094400,121600,110.440467834,240.723587036,271.606842041,16.3151016235,2.0
-972800,121600,214.092391968,241.802139282,271.536376953,17.8807182312,2.0
-851200,121600,186.684356689,242.184967041,271.60836792,16.4319114685,2.0
-729600,121600,154.646942139,240.887680054,271.59387207,14.3014125824,2.0
-608000,121600,120.529335022,238.40045166,271.749847412,12.2727251053,2.0
-486400,121600,85.313117981,236.810882568,271.784301758,10.7349338531,2.0
-364800,121600,86.7813034058,234.637268066,271.77947998,9.67805862427,2.0
-243200,121600,55.0315208435,227.536773682,271.815643311,8.90150165558,2.0
-121600,121600,51.7374916077,223.379959106,271.81640625,8.33712005615,2.0
0,121600,43.4947395325,222.467849731,271.912353516,8.01814937592,2.0
121600,121600,33.8610153198,221.433395386,271.912353516,7.79685163498,2.0
243200,121600,26.8776397705,218.422592163,271.895904541,7.7308678627,2.0
364800,121600,25.3026847839,219.239334106,271.970489502,7.75273323059,2.0
486400,121600,20.9153137207,218.64755249,271.982635498,7.88050365448,2.0
608000,121600,20.6836700439,217.357574463,271.993255615,8.07956886292,2.0
729600,121600,17.4270172119,215.598571777,272.004333496,8.33915615082,2.0
851200,121600,18.6509838104,214.853713989,272.013519287,8.65236091614,2.0
972800,121600,17.2012348175,213.609024048,272.019073486,9.01568508148,2.0
1094400,121600,24.8252696991,215.367218018,272.017883301,9.43231582642,2.0
1216000,121600,43.3026657104,219.618011475,272.003112793,9.91506671906,2.0
1337600,121600,50.4680480957,223.106109619,272.002746582,10.4936666489,2.0
1459200,121600,55.092414856,224.367538452,272.08972168,11.2205038071,2.0
1580800,121600,57.7422866821,225.764007568,272.157958984,12.1265859604,2.0
1702400,121600,63.0995674133,227.233093262,272.213043213,13.2372379303,2.0
