x-axis,y-axis,ice_thickness,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
851200,-2188800,0.0,790.033447266,262.482086182,271.915344238,2348486.082564681,9.433258056,259.6847245958889,271.9293077257778,731.0925530327778
972800,-2188800,0.0,815.180480957,262.368927002,271.847717285,2395242.2173968125,9.478790282999967,259.7315402562222,272.002404107,718.9780849881112
1094400,-2188800,0.0,745.933166504,262.761413574,272.014282227,2447152.79457577,9.252868653000007,261.20987277566667,272.0332200792222,718.8635525173333
1216000,-2188800,0.0,749.325500488,263.764678955,272.150085449,2503897.2502880385,8.385406493999994,262.77379692922227,272.1704678004444,734.1043768988889
1337600,-2188800,0.0,794.209289551,264.997253418,272.240447998,2565154.8101430447,7.243194579999965,264.1006198457778,272.29578993044447,786.822591145889
1459200,-2188800,0.0,908.561584473,265.992523193,272.334259033,2630610.2105785264,6.341735840000013,265.4384935165556,272.48855590811104,885.7611151798889
1580800,-2188800,0.0,1066.20324707,267.401550293,272.605163574,2699958.162638821,5.203613281000003,266.95235866955557,272.69060940211114,1006.0122070312221
1702400,-2188800,0.0,1190.34692383,269.254394531,272.877960205,2772906.6338411034,3.6235656740000195,268.9036322698889,272.9461602105556,1114.7540147582222
1824000,-2188800,0.0,1223.29174805,270.979919434,273.18447876,2849179.0817707474,2.2045593259999805,270.39203219933336,273.2529127333334,1173.5627305788887
1945600,-2188800,0.0,1162.64672852,272.162231445,273.620269775,2928515.8015622864,1.4580383300000221,271.70313856322224,273.659322103,1157.8023817288888
2067200,-2188800,0.0,1094.17114258,272.956695557,274.122192383,3010674.5556436353,1.1654968260000373,272.6931287975555,274.1698303223333,1109.9711778433332
2188800,-2188800,0.0,1064.02648926,273.502288818,274.804107666,3095430.6453222306,1.3018188479999822,273.38941446922223,274.73637220600006,1069.6151597766666
2310400,-2188800,0.0,1041.73242188,273.827850342,275.326080322,3182576.5662431438,1.4982299800000192,273.83810763877773,1.1076899964877779e+36,1047.4068467887778
2432000,-2188800,0.0,1029.15673828,274.149291992,275.820068359,3271921.3682483262,1.6707763670000304,274.1641811794444,3.323069989463334e+36,1030.8355645076665
2553600,-2188800,0.0,1009.90368652,274.458953857,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,274.46438937722223,6.646139978926668e+36,1016.9882676873333
2675200,-2188800,0.0,996.512084961,274.753814697,9.969209968390001e+36,3456521.442143821,9.969209968390001e+36,274.7753024631111,8.861519971902225e+36,1007.2572767472224
2796800,-2188800,0.0,1000.13555908,275.111297607,9.969209968390001e+36,3551469.5099352887,9.969209968390001e+36,275.1189846463333,9.96920996839e+36,1002.2321845162223
2918400,-2188800,0.0,996.121643066,275.483886719,9.969209968390001e+36,3648000.0,9.969209968390001e+36,275.41582573788895,9.96920996839e+36,999.0085042317777
3040000,-2188800,0.0,989.469848633,275.623565674,9.969209968390001e+36,3745990.581942245,9.969209968390001e+36,275.57035827650003,9.969209968390001e+36,996.5819091796666
-3040000,-2310400,0.0,979.520385742,277.18145752,9.969209968390001e+36,3818317.451443764,9.969209968390001e+36,276.98329162616665,9.969209968390001e+36,1018.5553487148333
-2918400,-2310400,0.0,1041.27062988,276.848052979,9.969209968390001e+36,3722231.416771397,9.969209968390001e+36,276.84259711388887,9.96920996839e+36,1046.110507542111
-2796800,-2310400,0.0,1089.51379395,276.595001221,9.969209968390001e+36,3627676.7220908757,9.969209968390001e+36,276.38370429155555,9.96920996839e+36,1082.40193685
-2675200,-2310400,0.0,1083.90966797,275.809112549,9.969209968390001e+36,3534776.2588316677,9.969209968390001e+36,275.76028442388883,9.96920996839e+36,1075.6487969300001
-2553600,-2310400,0.0,1018.27301025,274.945404053,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,275.02046373166667,8.861519971902225e+36,1025.9090711808888
-2432000,-2310400,0.0,940.49005127,274.342987061,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,274.404469808,6.646139978926668e+36,956.835706922889
-2310400,-2310400,0.0,884.068603516,273.94052124,276.702026367,3267399.0145067987,2.761505126999964,273.9033135308889,3.323069989463334e+36,899.8424818252222
-2188800,-2310400,0.0,855.977600098,273.478759766,276.182220459,3182576.5662431438,2.703460693000011,273.39387342666663,1.1076899964877779e+36,868.9320339626667
-2067200,-2310400,0.0,858.54699707,272.861358643,275.619873047,3100203.8642644132,2.758514403999982,272.8298170302222,275.640411377,857.8550143771112
-1945600,-2310400,0.0,853.633544922,272.287353516,275.152374268,3020481.3391246106,2.865020752000021,272.2781982422223,275.16229926222223,851.3471883137778
-1824000,-2310400,0.0,840.195678711,271.812164307,274.750366211,2943624.323856562,2.9382019040000387,271.79556952588894,274.7601487903333,831.3649698893332
-1702400,-2310400,0.0,800.199768066,271.401275635,274.404754639,2869863.0489972862,3.003479003999985,271.3255343968889,274.4075690376667,805.021674262111
-1580800,-2310400,0.0,774.910827637,270.869140625,274.098266602,2799442.2301594294,3.229125977000024,270.7293090822222,274.09097968222227,790.1974894204444
-1459200,-2310400,0.0,791.208740234,270.041900635,273.78414917,2732620.1345960987,3.7422485349999874,269.9836934407778,273.8165079753333,791.8051011826666
-1337600,-2310400,0.0,804.821044922,269.0831604,273.557281494,2669667.005452178,4.474121093999997,269.21982828766664,273.59037611222226,798.6203274197778
-1216000,-2310400,0.0,798.721374512,268.475952148,273.409515381,2610862.723315801,4.933563233000029,268.6127149792222,273.4222479925555,797.4597913954444
-1094400,-2310400,0.0,787.309875488,268.160949707,273.284637451,2556493.5986620425,5.123687743999994,268.1721869574444,273.2907443575555,797.927327474
-972800,-2310400,0.0,801.541259766,267.842010498,273.188873291,2506848.2203755374,5.346862793000014,267.76450263122223,273.18197970911115,807.9671698675556
-851200,-2310400,0.0,826.311889648,267.352996826,273.099365234,2462212.338528097,5.7463684080000235,267.30445014111115,273.08701578766664,808.9619818792221
-729600,-2310400,0.0,799.098999023,266.83380127,273.007873535,2422862.835572827,6.174072265000007,266.7764248317778,272.9938490125556,783.4340481226667
-608000,-2310400,0.0,731.179382324,266.219085693,272.904968262,2389060.9368536416,6.685882569,266.231821696,272.90260823566666,744.1854858396667
-486400,-2310400,0.0,712.334716797,265.647125244,272.812042236,2361044.921216028,7.16491699200003,265.7446017795555,272.8115844725556,709.8125813802222
-364800,-2310400,0.0,696.05645752,265.294952393,272.733642578,2339022.7018992356,7.4386901849999845,265.3785129124444,272.7282579207778,696.2134738498889
-243200,-2310400,0.0,688.173828125,265.040161133,272.656402588,2323164.7380244043,7.616241454999965,265.1470269098889,272.650105794,697.3725246854444
-121600,-2310400,0.0,718.434875488,264.792816162,272.576873779,2313597.7869975585,7.784057616999974,265.0103217231111,272.565372043,718.7154947916666
0,-2310400,0.0,763.706726074,264.720275879,272.466217041,2310400.0,7.745941162000008,264.88453504777783,272.4562208386667,759.0198499891111
121600,-2310400,0.0,807.905883789,264.583129883,272.3230896,2313597.7869975585,7.7399597169999765,264.8160909016667,272.31873236766666,807.5740695528889
243200,-2310400,0.0,869.104736328,264.673187256,272.171966553,2323164.7380244043,7.498779296999999,264.8020968967778,272.1685384115556,853.0333591037778
364800,-2310400,0.0,932.089660645,264.751037598,272.031555176,2339022.7018992356,7.280517578000001,264.82856920033333,272.06152343755554,867.9290093316667
486400,-2310400,0.0,884.243530273,264.868652344,271.988616943,2361044.921216028,7.1199645990000135,264.8716905383333,272.02105034722223,848.3588053386668
608000,-2310400,0.0,820.472595215,265.017852783,272.010528564,2389060.9368536416,6.992675781000003,264.8760342067778,272.0408291287778,819.0048895942223
729600,-2310400,0.0,806.639282227,264.908172607,272.046112061,2422862.835572827,7.137939453999991,264.81276787655554,272.0757548014444,801.6677788628889
851200,-2310400,0.0,840.846191406,264.612487793,272.091278076,2462212.338528097,7.478790282999967,264.72331068255556,272.10352579755556,803.7215372722222
972800,-2310400,0.0,827.009216309,264.652587891,272.136810303,2506848.2203755374,7.484222412000008,264.74936591266663,272.17003038188886,792.4868638781111
1094400,-2310400,0.0,782.438354492,264.929138184,272.282470703,2556493.5986620425,7.353332518999991,265.09713406033336,272.2746853298888,784.9693535698889
1216000,-2310400,0.0,781.691955566,265.531311035,272.439819336,2610862.723315801,6.90850830100004,265.82154337555556,272.4272223578889,789.8702392577777
1337600,-2310400,0.0,822.941345215,266.625854492,272.601623535,2669667.005452178,5.975769043000014,266.920349121,272.58723958322224,838.6296929253334
1459200,-2310400,0.0,921.463989258,268.272613525,272.778045654,2732620.1345960987,4.505432128999985,268.3520236544444,272.7911953395556,925.1374308262223
1580800,-2310400,0.0,1048.13781738,270.39642334,273.036743164,2799442.2301594294,2.6403198239999597,269.86670939122223,273.0489400226667,1024.1021185968889
1702400,-2310400,0.0,1118.71630859,271.795776367,273.359649658,2869863.0489972862,1.56387329100005,271.237701416,273.3667602538889,1097.1602240666666
1824000,-2310400,0.0,1126.80285645,272.658172607,273.760131836,2943624.323856562,1.1019592290000446,272.2346191405556,273.7515258788889,1118.09217665
1945600,-2310400,0.0,1093.64172363,273.055908203,274.196777344,3020481.3391246106,1.140869140999996,272.9175991481111,274.1806945801111,1102.8442111555555
2067200,-2310400,0.0,1077.14257812,273.409759521,274.696136475,3100203.8642644132,1.2863769539999907,273.3907301158889,274.69280327700005,1077.197211371111
2188800,-2310400,0.0,1074.98522949,273.762695312,275.214202881,3182576.5662431438,1.4515075690000003,273.78600056955554,1.1076899964877779e+36,1061.4987792966665
2310400,-2310400,0.0,1077.25146484,274.11340332,275.751953125,3267399.0145067987,1.6385498050000251,274.1503261988889,3.323069989463334e+36,1054.3665635855557
2432000,-2310400,0.0,1071.70117188,274.491241455,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,274.4944017197777,6.646139978926668e+36,1045.9086914077777
2553600,-2310400,0.0,1047.82641602,274.825683594,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,274.82857259111114,8.861519971902225e+36,1034.112792970111
2675200,-2310400,0.0,1025.67529297,275.131256104,9.969209968390001e+36,3534776.2588316677,9.969209968390001e+36,275.1696879068889,9.96920996839e+36,1023.7921006956668
2796800,-2310400,0.0,1021.83709717,275.477172852,9.969209968390001e+36,3627676.7220908757,9.969209968390001e+36,275.53153822166666,9.96920996839e+36,1017.6238335507779
2918400,-2310400,0.0,1012.01763916,275.868347168,9.969209968390001e+36,3722231.416771397,9.969209968390001e+36,275.83369276266666,9.96920996839e+36,1011.8784247504443
3040000,-2310400,0.0,996.966918945,276.033050537,9.969209968390001e+36,3818317.451443764,9.969209968390001e+36,275.99017334,9.969209968390001e+36,1007.9727884923335
-3040000,-2432000,0.0,1003.07775879,277.265380859,9.969209968390001e+36,3893099.536359172,9.969209968390001e+36,277.06434122733333,9.969209968390001e+36,1034.716420492
-2918400,-2432000,0.0,1073.0300293,276.923858643,9.969209968390001e+36,3798905.4423609967,9.969209968390001e+36,276.9145609538889,9.96920996839e+36,1062.757765029111
-2796800,-2432000,0.0,1120.91552734,276.721710205,9.969209968390001e+36,3706307.359083971,9.969209968390001e+36,276.46543375655557,9.96920996839e+36,1094.897148981111
-2675200,-2432000,0.0,1097.07104492,275.979370117,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,275.87198893233335,9.96920996839e+36,1080.702833387778
-2553600,-2432000,0.0,1025.44396973,275.165161133,9.969209968390001e+36,3526400.0,9.969209968390001e+36,275.16576809366666,9.96920996839e+36,1027.4017198347779
-2432000,-2432000,0.0,954.283935547,274.506164551,9.969209968390001e+36,3439367.383691367,9.969209968390001e+36,274.5613810222222,8.861519971902225e+36,960.0542670354444
-2310400,-2432000,0.0,881.001525879,274.114776611,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,274.0688205296667,6.646139978926668e+36,904.4059719512222
-2188800,-2432000,0.0,844.98425293,273.685791016,276.402404785,3271921.3682483262,2.7166137689999914,273.5904405382222,3.323069989463334e+36,872.8133409288889
-2067200,-2432000,0.0,853.214233398,273.143280029,275.847869873,3191855.2348125065,2.7045898439999974,273.0772399903333,1.1076899964877779e+36,864.5231119792222
-1945600,-2432000,0.0,869.339416504,272.63394165,275.397766113,3114479.6290873378,2.7638244629999917,272.5639580621111,275.3532816568889,860.5877753363334
-1824000,-2432000,0.0,852.840576172,272.175628662,274.947662354,3040000.0,2.7720336919999795,272.1152988011111,274.93827650288887,841.1824883354445
-1702400,-2432000,0.0,805.743164062,271.777496338,274.578918457,2968634.3257464366,2.8014221189999944,271.69920857766664,274.5674133302222,815.0867852103333
-1580800,-2432000,0.0,789.647033691,271.374725342,274.24130249,2900612.45946438,2.866577148000033,271.2157931858889,274.22754923522217,803.5619642467777
-1459200,-2432000,0.0,817.253173828,270.752685547,273.890136719,2836175.0016527544,3.1374511719999987,270.6259528265556,273.9277479385555,808.2668524847778
-1337600,-2432000,0.0,823.600280762,270.077514648,273.639862061,2775571.609596841,3.5623474129999977,269.9983893498889,273.66910807299996,818.2737223307778
-1216000,-2432000,0.0,823.063903809,269.543060303,273.432495117,2719058.6606397443,3.8894348139999693,269.4475741914445,273.4763726127778,821.344889323
-1094400,-2432000,0.0,829.171875,269.128051758,273.315032959,2666896.203454495,4.1869812009999805,268.977806939,273.3321092393333,827.3813001844444
-972800,-2432000,0.0,845.622070312,268.6434021,273.224273682,2619344.1621902226,4.580871581999986,268.5086432562223,273.2192247178889,838.4470893012223
-851200,-2432000,0.0,861.067016602,268.129089355,273.124847412,2576657.8042107183,4.995758056999989,268.0085923936666,273.1237182617778,837.5018174912223
-729600,-2432000,0.0,823.932128906,267.608215332,273.059509277,2539082.5429670457,5.451293945000032,267.48766072577774,273.032043457,811.3902655706667
-608000,-2432000,0.0,761.154663086,267.084259033,272.970855713,2506848.2203755374,5.886596679999968,266.9981655544445,272.946685791,777.9681193032222
-486400,-2432000,0.0,763.661743164,266.627868652,272.88470459,2480163.0914115305,6.256835937999995,266.60330539277777,272.8575168185555,754.9325493706667
-364800,-2432000,0.0,769.996032715,266.384429932,272.783966064,2459207.8074046527,6.399536132000037,266.37979804155555,272.77399359800006,754.1289876303333
-243200,-2432000,0.0,780.761230469,266.380187988,272.716552734,2444129.7510566004,6.336364746000015,266.37415568044446,272.69727240655556,757.8656344944444
-121600,-2432000,0.0,783.815551758,266.682800293,272.657836914,2435038.1023712954,5.975036620999958,266.4677259657778,272.62058173277774,766.6216701931112
0,-2432000,0.0,788.029602051,266.801147461,272.569885254,2432000.0,5.768737792999957,266.44445461711103,272.52453613288884,786.9836154513333
121600,-2432000,0.0,831.928100586,266.33770752,272.428253174,2435038.1023712954,6.090545654000039,266.3325907391111,272.40817260755557,817.7814805772223
243200,-2432000,0.0,874.384155273,266.261932373,272.29675293,2444129.7510566004,6.034820557000046,266.27891031922223,272.292714437,853.1131930881111
364800,-2432000,0.0,893.290649414,266.584960938,272.210235596,2459207.8074046527,5.6252746580000235,266.4053649903333,272.2251180013333,861.4057413735557
486400,-2432000,0.0,841.426147461,266.766204834,272.245361328,2480163.0914115305,5.479156493999994,266.5994194878889,272.20849270288886,842.0316162108888
608000,-2432000,0.0,801.455932617,267.000244141,272.285980225,2506848.2203755374,5.285736084000007,266.7065260144444,272.23060777455555,807.8964436848889
729600,-2432000,0.0,781.447692871,267.195068359,272.327270508,2539082.5429670457,5.1322021490000225,266.64842054577775,272.2549879285555,788.3201633030001
851200,-2432000,0.0,774.390319824,266.816497803,272.309570312,2576657.8042107183,5.493072509000001,266.573340522,272.297370063,783.1952514648889
972800,-2432000,0.0,776.397094727,266.893035889,272.391784668,2619344.1621902226,5.498748779000039,266.614702013,272.3782246906667,782.4117770724445
1094400,-2432000,0.0,780.153503418,267.228118896,272.541015625,2666896.203454495,5.312896728999988,266.9539794922223,272.4995252821111,786.4666815863334
1216000,-2432000,0.0,806.594909668,267.744995117,272.668182373,2719058.6606397443,4.923187256000006,267.6045057507778,272.6721903482223,804.3818969725555
1337600,-2432000,0.0,845.544128418,268.811126709,272.907073975,2775571.609596841,4.095947265999996,268.6526794432222,272.88510131822227,848.1246812607778
1459200,-2432000,0.0,917.334533691,270.542785645,273.165618896,2836175.0016527544,2.6228332510000314,270.03322007911106,273.14935641811115,915.5430365662222
1580800,-2432000,0.0,1001.84094238,272.128082275,273.451782227,2900612.45946438,1.3236999520000268,271.391333686,273.44414944111105,986.0073174356666
1702400,-2432000,0.0,1044.3137207,273.016235352,273.831237793,2968634.3257464366,0.8150024409999901,272.4386664496667,273.77501424155554,1036.3896620006665
1824000,-2432000,0.0,1054.78845215,273.508758545,274.193695068,3040000.0,0.684936523000033,273.05637953022216,274.16907755544446,1053.8908013238888
1945600,-2432000,0.0,1048.28112793,273.680175781,274.739532471,3114479.6290873378,1.0593566900000155,273.4439493814445,274.59756808822226,1052.7769571944443
2067200,-2432000,0.0,1044.83154297,273.84677124,275.113037109,3191855.2348125065,1.2662658689999944,273.75067816833337,1.1076899964877779e+36,1044.6396687811111
2188800,-2432000,0.0,1035.04833984,274.140045166,275.728973389,3271921.3682483262,1.5889282229999822,274.07868109800006,3.323069989463334e+36,1041.071492512222
2310400,-2432000,0.0,1044.29980469,274.51449585,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,274.43100992833337,6.646139978926668e+36,1041.0827161999998
2432000,-2432000,0.0,1051.09741211,274.851623535,9.969209968390001e+36,3439367.383691367,9.969209968390001e+36,274.7838541666667,8.861519971902225e+36,1040.9532199455555
2553600,-2432000,0.0,1040.20910645,275.217071533,9.969209968390001e+36,3526400.0,9.969209968390001e+36,275.1297437881111,9.96920996839e+36,1037.9719034844447
2675200,-2432000,0.0,1034.93322754,275.578216553,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,275.48132663322224,9.96920996839e+36,1033.68676758
2796800,-2432000,0.0,1037.09643555,275.973724365,9.969209968390001e+36,3706307.359083971,9.969209968390001e+36,275.8378194175555,9.96920996839e+36,1030.6620958122223
2918400,-2432000,0.0,1034.28552246,276.40612793,9.969209968390001e+36,3798905.4423609967,9.969209968390001e+36,276.10713026277773,9.96920996839e+36,1025.3449910483332
3040000,-2432000,0.0,1018.97515869,276.526062012,9.969209968390001e+36,3893099.536359172,9.969209968390001e+36,276.2414805096667,9.969209968390001e+36,1021.7897338858335
-3040000,-2553600,0.0,1015.01483154,277.275390625,9.969209968390001e+36,3970198.100850888,9.969209968390001e+36,277.0766398111667,9.969209968390001e+36,1048.1464945483333
-2918400,-2553600,0.0,1096.3848877,276.891906738,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,276.8920355902222,9.96920996839e+36,1076.442769368889
-2796800,-2553600,0.0,1146.09204102,276.528289795,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,276.4202338324444,9.96920996839e+36,1106.8766411688891
-2675200,-2553600,0.0,1105.88671875,275.891601562,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,275.84844970700004,9.96920996839e+36,1093.198825412222
-2553600,-2553600,0.0,1039.21972656,275.212249756,9.969209968390001e+36,3611335.7528759353,9.969209968390001e+36,275.20369127066664,9.96920996839e+36,1044.6802978514445
-2432000,-2553600,0.0,982.037353516,274.639862061,9.969209968390001e+36,3526400.0,9.969209968390001e+36,274.6353590223333,9.96920996839e+36,984.0993109805555
-2310400,-2553600,0.0,915.670227051,274.185302734,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,274.1427883572222,8.861519971902225e+36,930.2237616644446
-2188800,-2553600,0.0,881.140197754,273.725219727,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,273.66213989255556,6.646139978926668e+36,894.4206542968889
-2067200,-2553600,0.0,880.716430664,273.178955078,275.92590332,3285451.080141051,2.7469482419999736,273.16545274522224,3.323069989463334e+36,881.2440253363334
-1945600,-2553600,0.0,883.155334473,272.700500488,275.480010986,3210332.1198904016,2.779510498000036,272.67984347866667,1.1076899964877779e+36,871.3070136175556
-1824000,-2553600,0.0,853.647766113,272.282440186,275.05770874,3138128.2574171503,2.7752685540000357,272.2613016764445,275.0635681151111,849.0275539821112
-1702400,-2553600,0.0,811.887145996,271.966888428,274.674926758,3069045.2456749477,2.708038330000022,271.88879394544443,274.69079928922224,823.6791381833333
-1580800,-2553600,0.0,806.709106445,271.633117676,274.352813721,3003298.453367564,2.7196960450000347,271.48880004888883,274.35013834644445,814.9121975366667
-1459200,-2553600,0.0,834.498718262,271.124908447,274.022674561,2941111.6265793107,2.897766113999978,271.03192477744443,274.0473395454444,820.6501057942223
-1337600,-2553600,0.0,831.752746582,270.676422119,273.763244629,2882715.1645627427,3.0868225099999904,270.52988009966674,273.77593315977776,831.2618340386667
-1216000,-2553600,0.0,839.543518066,270.209899902,273.522613525,2828343.8546258835,3.312713622999979,270.0367363822222,273.56007554788886,837.0978325738889
-1094400,-2553600,0.0,854.119384766,269.673156738,273.362670898,2778234.0290191537,3.6895141599999874,269.5429348415555,273.389831543,845.665093315889
-972800,-2553600,0.0,867.338439941,269.123779297,273.24887085,2732620.1345960987,4.125091553000004,269.0182122123333,273.256591797,856.4697604710001
-851200,-2553600,0.0,873.541992188,268.524353027,273.124450684,2691730.7443353245,4.600097656999992,268.48325263122223,273.14661661800005,854.0859849717777
-729600,-2553600,0.0,839.062561035,268.019683838,273.035400391,2655784.087609533,5.015716553000004,267.97701687266664,273.0480923123334,830.296040853
-608000,-2553600,0.0,787.163757324,267.617462158,272.961120605,2624983.230422625,5.343658446999996,267.5594346787778,272.96160888677775,800.1887274847778
-486400,-2553600,0.0,784.12512207,267.32598877,272.88369751,2599511.092494125,5.55770874000001,267.27702161999997,272.87327745233335,779.8465033636667
-364800,-2553600,0.0,788.721069336,267.22857666,272.782653809,2579525.5377685255,5.5540771490000225,267.20334879566667,272.7906087238889,780.2078857422222
-243200,-2553600,0.0,803.330688477,267.488891602,272.712280273,2565154.8101430447,5.223388670999952,267.37969631633337,272.7154032388889,780.7837320964445
-121600,-2553600,0.0,791.500976562,268.074584961,272.65524292,2556493.5986620425,4.58065795899995,267.6336059571111,272.6440226236667,781.7108425565556
0,-2553600,0.0,781.841552734,268.228668213,272.573944092,2553600.0,4.345275878999985,267.69799126533337,272.5595906576666,790.549302843
121600,-2553600,0.0,815.68927002,267.778961182,272.469482422,2556493.5986620425,4.69052124000001,267.576711019,272.4631754557778,805.9799940322222
243200,-2553600,0.0,827.44329834,267.608306885,272.373962402,2565154.8101430447,4.765655517000027,267.5128106013333,272.37521023222223,823.6478949653333
364800,-2553600,0.0,826.182983398,267.930969238,272.32913208,2579525.5377685255,4.398162842000033,267.64807468000004,272.3334757486667,825.2092488605556
486400,-2553600,0.0,804.48651123,268.203033447,272.378479004,2599511.092494125,4.175445556999989,267.85471598311113,272.33354356555554,813.8537801105556
608000,-2553600,0.0,774.636535645,268.271820068,272.39654541,2624983.230422625,4.1247253419999765,267.92859903966666,272.3613043891111,793.0512695311112
729600,-2553600,0.0,756.259765625,268.127685547,272.396575928,2655784.087609533,4.268890381000006,267.81986490888886,272.3888888888889,773.1875542534445
851200,-2553600,0.0,738.733154297,267.885955811,272.431030273,2691730.7443353245,4.545074462000002,267.7320997451111,272.44242689344446,764.2047186957777
972800,-2553600,0.0,747.034545898,268.068572998,272.545898438,2732620.1345960987,4.4773254400000155,267.8012390137778,272.53388129333337,767.4667426215556
1094400,-2553600,0.0,774.703613281,268.445922852,272.674163818,2778234.0290191537,4.228240965999987,268.1745910644444,272.6648525661111,782.1700371636667
1216000,-2553600,0.0,802.176940918,269.092132568,272.815582275,2828343.8546258835,3.723449706999986,268.80287679022223,272.8524678547778,806.037665473
1337600,-2553600,0.0,843.192321777,270.031951904,273.119781494,2882715.1645627427,3.0878295900000126,269.7278951008889,273.11172824433334,841.8481377494445
1459200,-2553600,0.0,892.182006836,271.221343994,273.470184326,2941111.6265793107,2.248840331999986,270.8389485676667,273.4484998915555,890.4345024952222
1580800,-2553600,0.0,947.250244141,272.268798828,273.813354492,3003298.453367564,1.5445556639999722,271.87450832800005,273.8104248046667,940.1350843634445
1702400,-2553600,0.0,982.826293945,272.879943848,274.09072876,3069045.2456749477,1.2107849120000083,272.65429348422225,274.1700405544445,979.5643378364445
1824000,-2553600,0.0,1002.83032227,273.295806885,274.437805176,3138128.2574171503,1.141998290999993,273.161553277,274.5469258626667,1002.8067016605556
1945600,-2553600,0.0,1012.81640625,273.616638184,274.912139893,3210332.1198904016,1.295501709000007,273.53956434466664,1.1076899964877779e+36,1015.0987955738888
2067200,-2553600,0.0,1013.85760498,273.923553467,275.328857422,3285451.080141051,1.4053039550000221,273.87944200311114,3.323069989463334e+36,1016.962375216889
2188800,-2553600,0.0,1001.15246582,274.320556641,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,274.22931247300005,6.646139978926668e+36,1016.801873102
2310400,-2553600,0.0,1001.07440186,274.676849365,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,274.58631388355553,8.861519971902225e+36,1018.749606663111
2432000,-2553600,0.0,1013.13415527,275.008178711,9.969209968390001e+36,3526400.0,9.969209968390001e+36,274.93013509111114,9.96920996839e+36,1026.5385403122223
2553600,-2553600,0.0,1021.98504639,275.356140137,9.969209968390001e+36,3611335.7528759353,9.969209968390001e+36,275.26336330833334,9.96920996839e+36,1035.6806437177777
2675200,-2553600,0.0,1035.18530273,275.708282471,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,275.5953030056666,9.96920996839e+36,1040.8505249033333
2796800,-2553600,0.0,1038.4329834,276.06439209,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,275.9020046658889,9.96920996839e+36,1041.5880940755555
2918400,-2553600,0.0,1036.49536133,276.332855225,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,276.0910237632222,9.96920996839e+36,1037.4549763999999
3040000,-2553600,0.0,1031.99780273,276.282440186,9.969209968390001e+36,3970198.100850888,9.969209968390001e+36,276.174906413,9.969209968390001e+36,1034.46613566
-3040000,-2675200,0.0,1010.65771484,277.269439697,9.969209968390001e+36,4049480.8358603204,9.969209968390001e+36,277.0644734701667,9.969209968390001e+36,1054.913828531667
-2918400,-2675200,0.0,1090.71374512,276.833862305,9.969209968390001e+36,3959009.1689714487,9.969209968390001e+36,276.83600870777775,9.96920996839e+36,1081.4111667211114
-2796800,-2675200,0.0,1132.09838867,276.318481445,9.969209968390001e+36,3870243.5685625784,9.969209968390001e+36,276.32806396488894,9.96920996839e+36,1111.6012505444444
-2675200,-2675200,0.0,1099.6973877,275.693023682,9.969209968390001e+36,3783304.122060504,9.969209968390001e+36,275.76077609588884,9.96920996839e+36,1102.9738362633334
-2553600,-2675200,0.0,1072.36462402,275.126159668,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,275.17522854277775,9.96920996839e+36,1063.992607964
-2432000,-2675200,0.0,1026.11791992,274.619628906,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,274.6425950792222,9.96920996839e+36,1014.7935519734443
-2310400,-2675200,0.0,960.754516602,274.148925781,9.969209968390001e+36,3534776.2588316677,9.969209968390001e+36,274.15116712788887,9.96920996839e+36,967.3062337235556
-2188800,-2675200,0.0,926.023925781,273.659423828,9.969209968390001e+36,3456521.442143821,9.969209968390001e+36,273.6575893826667,8.861519971902225e+36,930.8664686414445
-2067200,-2675200,0.0,906.280578613,273.117584229,9.969209968390001e+36,3380829.909948148,9.969209968390001e+36,273.1639302572222,6.646139978926668e+36,908.3789333766667
-1945600,-2675200,0.0,886.34185791,272.644378662,275.527893066,3307877.62772446,2.883514403999982,272.691535102,4.4307599859511117e+36,886.7888861762223
-1824000,-2675200,0.0,856.226928711,272.241882324,275.134368896,3237849.755624865,2.8924865719999957,272.2923516167778,2.2153799929755558e+36,858.4934149847778
-1702400,-2675200,0.0,822.065795898,271.92855835,274.772857666,3170940.0498905685,2.84429931599999,271.9432779948889,1.1076899964877779e+36,832.7979193792222
