x-axis,y-axis,ice_velocity,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
486400,2675200,,486.920166016,265.127807617,272.907531738,2719058.6606397443,7.779724121000015,265.2895289830204,272.8510356046939,469.5967400997959
608000,2675200,,519.252746582,265.296051025,272.937530518,2743421.046795406,7.64147949300002,265.48274137536737,272.92481216120404,481.14637102397955
729600,2675200,,530.300354004,265.620574951,272.999725342,2772906.6338411034,7.379150390999996,265.69690252812245,273.0193095304286,497.0799037388571
851200,2675200,,537.992614746,265.947875977,273.103271484,2807353.9997656154,7.15539550699998,265.95076206755107,273.1315506915306,517.7838925731224
972800,2675200,,557.928405762,266.257751465,273.261474609,2846583.018287013,7.003723143999991,266.26021965183674,273.26064938910207,544.153608049653
1094400,2675200,,577.186340332,266.576751709,273.496643066,2890399.0035979464,6.919891356999983,266.6046366789184,2.034532646610204e+35,575.5998186384286
1216000,2675200,,590.070068359,266.979278564,273.736083984,2938596.7807782,6.756805419999978,266.97030079124494,4.069065293220408e+35,609.4471373266734
1337600,2675200,,628.481201172,267.357025146,273.904632568,2990964.5267037186,6.547607421999999,267.3632644342041,8.138130586440817e+35,644.878425442449
1459200,2675200,,688.666748047,267.800842285,273.960510254,3047287.265749654,6.159667968999997,267.79212671397954,1.4241728526271433e+36,681.5123091716939
1580800,2675200,,731.652099609,268.36618042,273.958892822,3107349.944888731,5.592712402000018,268.265171596,2.0345326466102043e+36,718.4646606445307
1702400,2675200,,761.375732422,268.877075195,273.978393555,3170940.0498905685,5.10131836000005,268.77659015267346,2.8483457052542866e+36,754.7391008650001
1824000,2675200,,792.599609375,269.402038574,274.046142578,3237849.755624865,4.644104003999985,269.3242181272449,3.865612028559388e+36,787.4344009088368
1945600,2675200,,826.294799805,269.944122314,274.147949219,3307877.62772446,4.203826904999971,269.89051538587756,4.8828783518644906e+36,816.4404234594082
2067200,2675200,,856.536865234,270.52923584,9.969209968390001e+36,3380829.909948148,9.969209968390001e+36,270.4554611517755,6.103597939830613e+36,846.2470765405715
2188800,2675200,,862.832641602,271.211029053,9.969209968390001e+36,3456521.442143821,9.969209968390001e+36,271.0095407914286,7.120864263135716e+36,875.6379955058571
2310400,2675200,,872.33605957,271.813476562,9.969209968390001e+36,3534776.2588316677,9.969209968390001e+36,271.53264322089797,7.934677321779796e+36,899.8222008530408
2432000,2675200,,919.353881836,272.306671143,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,272.00824348297965,8.748490380423877e+36,914.6743101781836
2553600,2675200,,966.749450684,272.677856445,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,272.41901133018365,9.35885017440694e+36,918.031056929551
2675200,2675200,,975.710083008,272.951324463,9.969209968390001e+36,3783304.122060504,9.969209968390001e+36,273.09831206653064,9.76575670372898e+36,911.7735608158775
2796800,2675200,,942.481018066,273.150817871,9.969209968390001e+36,3870243.5685625784,9.969209968390001e+36,273.3356446765953,9.969209968389999e+36,914.6964692614999
2918400,2675200,,884.145507812,273.234832764,9.969209968390001e+36,3959009.1689714487,9.969209968390001e+36,273.5653904506286,9.969209968390001e+36,911.0839024134572
3040000,2675200,,826.002380371,273.142974854,9.969209968390001e+36,4049480.8358603204,9.969209968390001e+36,273.80568804064285,9.969209968390002e+36,898.2658713203571
-3040000,2553600,,672.666320801,275.077697754,9.969209968390001e+36,3970198.100850888,9.969209968390001e+36,274.27489144460714,9.969209968390002e+36,686.520690918
-2918400,2553600,,668.569030762,274.830749512,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,273.9489388601999,9.969209968390001e+36,687.2648890904001
-2796800,2553600,,664.736633301,274.664611816,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,273.62932259695236,9.731847826285476e+36,683.6468898228571
-2675200,2553600,,672.077453613,273.974365234,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,273.32698962153063,9.35885017440694e+36,673.224010234
-2553600,2553600,,672.957946777,273.193664551,9.969209968390001e+36,3611335.7528759353,9.969209968390001e+36,272.7560325155306,8.748490380423877e+36,660.9913217972857
-2432000,2553600,,664.634338379,272.610473633,9.969209968390001e+36,3526400.0,9.969209968390001e+36,272.08758669481637,7.934677321779796e+36,646.4723236706734
-2310400,2553600,,639.090759277,272.130493164,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,271.33190668844895,6.917410998474695e+36,632.5528309102041
-2188800,2553600,,623.749755859,271.433166504,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,270.586397132102,5.900144675169593e+36,617.3724570761225
-2067200,2553600,,629.660522461,270.364776611,273.53137207,3285451.080141051,3.16659545899995,269.86193100287755,4.67942508720347e+36,599.4292135434081
-1945600,2553600,,642.504577637,269.431396484,273.071655273,3210332.1198904016,3.6402587889999722,269.1334328164898,3.458705499237347e+36,583.5040955835918
-1824000,2553600,,635.005065918,268.637664795,273.055969238,3138128.2574171503,4.418304443000011,268.37997997048984,2.4414391759322453e+36,575.3073381696939
-1702400,2553600,,611.15411377,267.957855225,272.916229248,3069045.2456749477,4.958374022999976,267.63957432336736,1.6276261172881633e+36,566.8674683863674
-1580800,2553600,,600.429260254,267.300750732,272.854980469,3003298.453367564,5.554229737000014,266.9733656279592,1.0172663233051021e+36,557.2359413614898
-1459200,2553600,,597.046508789,266.575653076,272.831573486,2941111.6265793107,6.255920410000044,266.38661474108164,6.103597939830613e+35,545.4230925891633
-1337600,2553600,,581.50958252,265.895385742,272.856506348,2882715.1645627427,6.961120606000009,265.8755100794898,2.034532646610204e+35,531.2679947833878
-1216000,2553600,,570.389526367,265.365234375,272.83215332,2828343.8546258835,7.466918944999975,265.43642752512244,272.76772573042854,515.3249063297144
-1094400,2553600,,552.02923584,265.003265381,272.835021973,2778234.0290191537,7.8317565919999765,265.0848930514694,272.74723597936736,499.26824016959176
-972800,2553600,,519.206787109,264.814086914,272.823699951,2732620.1345960987,8.009613037000008,264.83615174589795,272.7322269361429,481.7843235560816
-851200,2553600,,476.458343506,264.79284668,272.79977417,2691730.7443353245,8.006927489999953,264.67749397126533,272.71707340159185,464.4358912876327
-729600,2553600,,454.527313232,264.856750488,272.806610107,2655784.087609533,7.949859618999994,264.57984768618365,272.6999063296735,449.88343717612247
-608000,2553600,,438.812896729,264.916381836,272.80480957,2624983.230422625,7.888427733999947,264.51136748648975,272.68150734412245,438.32147465918365
-486400,2553600,,415.23059082,264.963134766,272.777008057,2599511.092494125,7.813873290999993,264.4595623405918,272.66498674661227,431.2285660724286
-364800,2553600,,397.650299072,264.968139648,272.689758301,2579525.5377685255,7.721618653000007,264.30747145048974,272.6537699796735,428.8296353087143
-243200,2553600,,394.282806396,264.963684082,272.643463135,2565154.8101430447,7.679779053000004,264.2691370127347,272.6573486328367,428.7781621193469
-121600,2553600,,403.229187012,265.042602539,272.64553833,2556493.5986620425,7.60293579100005,264.2658959213674,272.67037839310206,429.462239790898
0,2553600,,419.316741943,265.07824707,272.682250977,2553600.0,7.604003907000049,264.2748008261021,272.6870328942449,432.4427303391633
121600,2553600,,421.852539062,265.098754883,272.723114014,2556493.5986620425,7.624359130999949,264.3061710280204,272.7131864586939,435.976517035
243200,2553600,,423.441101074,265.186706543,272.765899658,2565154.8101430447,7.57919311500001,264.3656778141225,272.74469430106126,439.6440990213878
364800,2553600,,430.302490234,265.210174561,272.825897217,2579525.5377685255,7.615722656000003,264.5213816117755,272.7818678252857,444.85095588520414
486400,2553600,,453.095947266,265.182128906,272.909393311,2599511.092494125,7.727264404999971,264.85200718475517,272.8305340202653,452.59074868957146
608000,2553600,,483.918731689,265.458831787,272.934082031,2624983.230422625,7.475250243999994,265.11522316448975,272.8846261160816,462.7647655253469
729600,2553600,,509.989562988,265.838134766,272.962005615,2655784.087609533,7.1238708490000135,265.38449594928574,272.9536618602449,477.91333194657136
851200,2553600,,526.914001465,266.045288086,273.015838623,2691730.7443353245,6.970550536999951,265.69014132755103,273.0451460857551,498.21304445851024
972800,2553600,,547.411560059,266.282318115,273.152130127,2732620.1345960987,6.869812012000011,266.03947791275516,273.1559585259388,524.2164605588367
1094400,2553600,,567.983154297,266.565338135,273.341064453,2778234.0290191537,6.775726318000011,266.44477501695917,273.2768598283673,555.0802070462448
1216000,2553600,,583.142822266,266.966003418,273.580200195,2828343.8546258835,6.614196776999961,266.8508892448776,273.40292233832656,588.1718662807551
1337600,2553600,,616.805053711,267.390441895,273.848999023,2882715.1645627427,6.458557127999995,267.27159710320404,2.034532646610204e+35,624.065150669653
1459200,2553600,,672.233459473,267.844116211,273.93560791,2941111.6265793107,6.09149169899996,267.71691769969385,6.103597939830613e+35,662.7202098612653
1580800,2553600,,718.442260742,268.390930176,273.946746826,3003298.453367564,5.555816649999997,268.1943091567551,1.0172663233051021e+36,702.8019770408165
1702400,2553600,,759.051574707,268.943695068,273.962005615,3069045.2456749477,5.018310546999999,268.7015106823878,1.6276261172881633e+36,742.8262677874286
1824000,2553600,,804.225952148,269.537567139,274.015380859,3138128.2574171503,4.477813720000029,269.2436778788979,2.4414391759322453e+36,779.4048175422654
1945600,2553600,,848.949035645,270.151519775,274.116729736,3210332.1198904016,3.9652099610000278,269.807696284102,3.458705499237347e+36,812.1479803591225
2067200,2553600,,891.78302002,270.78503418,274.244384766,3285451.080141051,3.459350585999971,270.372702462347,4.6794250872034693e+36,845.4294956752246
2188800,2553600,,905.278686523,271.475219727,9.969209968390001e+36,3363289.8180204453,9.969209968390001e+36,270.9398722746123,5.900144675169592e+36,878.0012767558572
2310400,2553600,,904.072814941,272.100952148,9.969209968390001e+36,3443663.9092687313,9.969209968390001e+36,271.4928034568776,6.917410998474695e+36,904.7473219268572
2432000,2553600,,939.295043945,272.681396484,9.969209968390001e+36,3526400.0,9.969209968390001e+36,272.01152007440817,7.934677321779796e+36,921.5883564851838
2553600,2553600,,981.457824707,273.121765137,9.969209968390001e+36,3611335.7528759353,9.969209968390001e+36,272.4773852290816,8.748490380423877e+36,926.2779354172857
2675200,2553600,,991.292724609,273.44039917,9.969209968390001e+36,3698319.6184213175,9.969209968390001e+36,272.84700167912246,9.35885017440694e+36,920.0431854870612
2796800,2553600,,957.003662109,273.732635498,9.969209968390001e+36,3787210.4773830567,9.969209968390001e+36,273.0535474505238,9.731847826285475e+36,923.9049842470953
2918400,2553600,,900.640014648,273.949462891,9.969209968390001e+36,3877877.1924856002,9.969209968390001e+36,273.2278782436286,9.969209968390001e+36,921.3507393972856
3040000,2553600,,841.546081543,273.917877197,9.969209968390001e+36,3970198.100850888,9.969209968390001e+36,273.3685542516071,9.969209968390002e+36,909.2687116349641
-3040000,2432000,,668.163574219,275.119537354,9.969209968390001e+36,3893099.536359172,9.969209968390001e+36,274.29133387975,9.969209968390002e+36,686.4521745954286
-2918400,2432000,,669.070373535,274.910766602,9.969209968390001e+36,3798905.4423609967,9.969209968390001e+36,273.9336155482857,9.684375397864573e+36,687.2648611886
-2796800,2432000,,672.493896484,274.983093262,9.969209968390001e+36,3706307.359083971,9.969209968390001e+36,273.57428123838093,9.257123542076428e+36,683.0544346400715
-2675200,2432000,,689.048461914,274.010223389,9.969209968390001e+36,3615427.9193478604,9.969209968390001e+36,273.23278746314287,8.748490380423877e+36,672.0753360670409
-2553600,2432000,,698.789611816,273.252807617,9.969209968390001e+36,3526400.0,9.969209968390001e+36,272.6028604312653,7.934677321779796e+36,659.7812960877754
-2432000,2432000,,687.838134766,272.688140869,9.969209968390001e+36,3439367.383691367,9.969209968390001e+36,271.863403943102,6.917410998474695e+36,645.8121798768367
-2310400,2432000,,666.918395996,271.951141357,9.969209968390001e+36,3354485.3793093213,9.969209968390001e+36,271.0272852060612,5.696691410508573e+36,632.8282769651021
-2188800,2432000,,646.96270752,270.994842529,273.779449463,3271921.3682483262,2.78460693400001,270.20932505081635,4.475971822542449e+36,618.0479487205512
-2067200,2432000,,645.666381836,269.698944092,273.380981445,3191855.2348125065,3.6820373529999983,269.42847863020404,3.2552522345763266e+36,599.4238119320817
-1945600,2432000,,649.546081543,268.721679688,273.120880127,3114479.6290873378,4.399200439000026,268.6606476452653,2.2379859112712246e+36,582.103863151755
-1824000,2432000,,629.670898438,267.958404541,272.946868896,3040000.0,4.988464355000019,267.8806594536735,1.424172852627143e+36,571.7741481236734
-1702400,2432000,,591.524475098,267.364837646,272.865264893,2968634.3257464366,5.500427247000005,267.1246898417143,8.138130586440817e+35,560.3349061305101
-1580800,2432000,,580.239257812,266.723480225,272.83026123,2900612.45946438,6.106781005000016,266.453019745449,4.069065293220408e+35,546.9473578005918
-1459200,2432000,,571.872924805,265.969665527,272.81137085,2836175.0016527544,6.841705322999985,265.8701501962653,2.034532646610204e+35,530.599953164898
-1337600,2432000,,546.436523438,265.293762207,272.796936035,2775571.609596841,7.503173828000001,265.3697534677551,272.74151798171425,512.1462464624285
-1216000,2432000,,521.008300781,264.82723999,272.787719727,2719058.6606397443,7.960479737000014,264.9446485869796,272.7172527702449,492.88091854167357
-1094400,2432000,,506.11138916,264.638305664,272.80847168,2666896.203454495,8.170166016000053,264.61161461657144,272.701065374898,474.76809380973475
-972800,2432000,,482.674530029,264.557495117,272.790313721,2619344.1621902226,8.232818604000045,264.38611587218367,272.68670467451017,456.56362541348983
-851200,2432000,,443.964141846,264.527404785,272.789031982,2576657.8042107183,8.261627196999996,264.25692126220406,272.6705988669796,439.82365760016324
-729600,2432000,,424.933410645,264.586334229,272.789276123,2539082.5429670457,8.202941893999991,264.1124547842041,272.6533396195102,426.68526287463254
-608000,2432000,,417.266448975,264.61807251,272.753967285,2506848.2203755374,8.135894774999997,263.84546583530613,272.6336184131837,416.3710750657143
-486400,2432000,,392.560791016,264.700775146,272.710723877,2480163.0914115305,8.009948731000009,263.56871095,272.619485660449,413.15233689910207
-364800,2432000,,366.070953369,264.74029541,272.642272949,2459207.8074046527,7.901977539000029,263.1686949438163,272.6119496871021,411.4293119469388
-243200,2432000,,365.610748291,264.751068115,272.605621338,2444129.7510566004,7.854553222999982,262.91258924838775,272.6335735710612,410.1966994927755
-121600,2432000,,380.323822021,264.863220215,272.613769531,2435038.1023712954,7.75054931599999,262.66544264193874,272.67330621218366,411.4297821667143
0,2432000,,398.369018555,264.998565674,272.653564453,2432000.0,7.654998778999982,262.44486625832656,272.71452798651023,408.99410325646943
121600,2432000,,406.202453613,265.105621338,272.704193115,2435038.1023712954,7.598571777000018,262.3405472113878,272.75812078983677,409.34340153902036
243200,2432000,,410.374176025,265.209533691,272.736572266,2444129.7510566004,7.527038575000006,262.4083301778368,272.80887463626533,410.60556123685717
364800,2432000,,407.128845215,265.129852295,272.747619629,2459207.8074046527,7.617767334000007,262.6298968257347,272.8576940419796,410.84247978355097
486400,2432000,,405.952392578,264.936065674,272.781860352,2480163.0914115305,7.845794678000004,263.19511382438776,272.90166551238775,417.55008837634693
608000,2432000,,416.842590332,265.339660645,272.831756592,2506848.2203755374,7.492095946999996,263.6842791499184,272.9243556431021,429.333844554653
729600,2432000,,449.700775146,265.844940186,272.90246582,2539082.5429670457,7.057525634000001,264.21117852661223,272.9504618741633,444.899619277653
